,YM_x,JOIN_KEY_x,BTH_YR,GENDER,SCTR_CD,COM_KEY,LN_CD_1,LN_CD_2,LN_YM,LN_AMT,CD_OPN_CD_1,CD_OPN_CD_2,CD_OPN_YM
103,201703,0007E702ED248D7D26CF1B089D07B515D9E01D347B714CAA99D8EBA77017C304,1969,1,1,578EA0837FE85730B1709D4A89376B752680315CD986C63C2D4B4936163BE1B9,31,100,201406,12000,81,1,201405
104,201703,0007FDFA6A59577D8B00FAF3C9203B92D12570CD4B1E63DBEA56C4D790B3AA38,1980,2,5,AD89378CFB27642B62D51CE96D157CCA8F5E0835563B056C395B958DED490C68,37,0,201703,9500,81,1,200706
105,201703,0008A04E8611F5084A36BD4A485F328148DC8391477BD311A506EB9D031EEAF7,1994,2,5,5C3365742C0C19E35D6EDF9D5A72993A510124BC578128C7067421AB645BB925,37,0,201611,220,81,1,201609
106,201703,0008A33C60B817244A5E20B0CCB933655F0541ECF9182225053D1A9FF2BFD30A,1987,2,1,8DCC470D048649133CF734551B752EECDA4B03A76F523D503BF959FEED0E8FC7,31,100,201404,6600,81,1,200904
107,201703,0008E3C961559AFBE4A9A092FF7206428071D6DCD471234D7C0B7B329DB56AB3,1968,1,1,4C1E4D83CCBB68C89F5DC930E61BD3B1EDF35A62E89C450790F36401D8FC05BB,31,220,201606,140000,81,1,200808
108,201703,0008E3C961559AFBE4A9A092FF7206428071D6DCD471234D7C0B7B329DB56AB3,1968,1,1,4C1E4D83CCBB68C89F5DC930E61BD3B1EDF35A62E89C450790F36401D8FC05BB,31,100,201303,20000,81,1,200808
109,201703,0008EED851F4B66089D124206627EF12A7BC14388E4BF03AF27E7D32A391ECCA,1951,1,5,0FE447282E3060340E1A9C16A74D2AF3C95D474482580F5031E91251AFE9D7C8,37,0,201702,1900,81,1,200212
110,201703,0008FD9585E1FC7FA62C5318CEEA1F0ECC558D26A919A2B366A6EE74B8D8E9DE,1962,2,5,288B759E4A39750E2A242158EF99AFFD480665F2FDE9F11623E5EA7C9A5EA9A7,41,0,201512,1800,81,1,200912
111,201703,0008FD9585E1FC7FA62C5318CEEA1F0ECC558D26A919A2B366A6EE74B8D8E9DE,1962,2,5,288B759E4A39750E2A242158EF99AFFD480665F2FDE9F11623E5EA7C9A5EA9A7,37,0,201601,2800,81,1,200912
112,201703,0008FD9585E1FC7FA62C5318CEEA1F0ECC558D26A919A2B366A6EE74B8D8E9DE,1962,2,5,288B759E4A39750E2A242158EF99AFFD480665F2FDE9F11623E5EA7C9A5EA9A7,37,0,201510,140,81,1,200912
113,201703,0008FD9585E1FC7FA62C5318CEEA1F0ECC558D26A919A2B366A6EE74B8D8E9DE,1962,2,5,CBCB632858DE6192A9D35586CBC61CD630D56BD87CBFAECBE60950EC3A3DE0B3,41,0,201607,190,81,1,200101
114,201703,0008FD9585E1FC7FA62C5318CEEA1F0ECC558D26A919A2B366A6EE74B8D8E9DE,1962,2,5,CBCB632858DE6192A9D35586CBC61CD630D56BD87CBFAECBE60950EC3A3DE0B3,41,0,201609,720,81,1,200101
115,201703,0008FD9585E1FC7FA62C5318CEEA1F0ECC558D26A919A2B366A6EE74B8D8E9DE,1962,2,5,EC091436F4686AC47CBB40A0A2BA2987B22CF7E97CC3165786968ED60828AEF7,37,0,201606,180,81,1,200609
