,YM_x,JOIN_KEY_x,BTH_YR,GENDER,SCTR_CD,COM_KEY,LN_CD_1,LN_CD_2,LN_YM,LN_AMT,CD_OPN_CD_1,CD_OPN_CD_2,CD_OPN_YM
7411,201811,029284F991A273CC852D8C30C3C2772F64E921CC860F373FE177CDA368569C1E,1963,2,1,68ADE07E52F4F01811D9AABF105E3D0A2E6BF9FC7BB56AF871123211BFEE827E,37,0,201702,14000,81,1,199601
7412,201811,029284F991A273CC852D8C30C3C2772F64E921CC860F373FE177CDA368569C1E,1963,2,5,D7484A9E083E3EF6ED60C361FD4CE6798CB2795CB1DA228A5977C413ECC0D643,37,0,201704,3900,81,1,199912
7413,201811,029284F991A273CC852D8C30C3C2772F64E921CC860F373FE177CDA368569C1E,1963,2,5,D7484A9E083E3EF6ED60C361FD4CE6798CB2795CB1DA228A5977C413ECC0D643,41,0,201810,2500,81,1,199912
7414,201811,029309F952DA83830EB636A1F73C728380BE4959C00292D9E41A092A93E966B1,1988,1,1,2603A135D00E8CDFFF69B92AA2DA8426E813D9A37A1054C3D06E48C5D491F18F,31,100,201801,2000,81,2,201609
7415,201811,029360457F9F4251E11B352EFFA456D7DD9DB729593C63F7979AEF7F6EFDFBAA,1953,2,1,7AF076ADA8A3E67C4E5CE1B576B91B3AF0AEFBF9982B8FD4F5BD252B649C3883,31,100,201008,10000,81,1,199606
7416,201811,0293907E08315A1182C53BF81E8859D95DCDC9099AD625260956C03BA2B0B276,1962,1,3,C74BB9A1C4725D2A939332ACE2305B48D2C06DF1A92D5347762C90D955F85584,31,100,201112,10000,81,1,199606
7417,201811,0293907E08315A1182C53BF81E8859D95DCDC9099AD625260956C03BA2B0B276,1962,1,3,C74BB9A1C4725D2A939332ACE2305B48D2C06DF1A92D5347762C90D955F85584,31,230,201706,20000,81,1,199606
7418,201811,0293907E08315A1182C53BF81E8859D95DCDC9099AD625260956C03BA2B0B276,1962,1,3,C74BB9A1C4725D2A939332ACE2305B48D2C06DF1A92D5347762C90D955F85584,31,100,200606,20000,81,1,199606
7419,201811,02941484560A00A4FD10CA8359A8AE09D15664F3FE10E9BF08E457F5036EC92C,1990,1,5,2434016F9D025ECBDD2C64DE364AFFF091EAD99684239E51AA931072AD9CABF6,41,0,201604,2600,81,1,200412
7420,201811,02941484560A00A4FD10CA8359A8AE09D15664F3FE10E9BF08E457F5036EC92C,1990,1,1,262BD7D263A7432A36F7A3AE13451D374342C5172BC15715EA29B32CEA9102DD,31,100,201702,28000,81,1,201512
7421,201811,02941B11C5182BBFB2216DE073ED819BF0178628E35034598AF9E58E0CF3481F,1972,2,1,883078591B9BF8E665F0CB9751F7A9D18B869AA3BED252CA9C2793EA4DB6DCD1,37,0,201811,1700,81,2,201807
7422,201811,02941B11C5182BBFB2216DE073ED819BF0178628E35034598AF9E58E0CF3481F,1972,2,1,883078591B9BF8E665F0CB9751F7A9D18B869AA3BED252CA9C2793EA4DB6DCD1,37,0,201811,1700,81,1,201504
7423,201811,02942E403FE2500E09F871829125B4DC99908B518A1FF908C5CC0F512B78CEAD,1973,2,5,E7FE826B2AA9E60E82C60717FE8C80334E2734663E2D23B0913B70939A6CB7BF,41,0,201809,90,81,1,201106
7424,201811,02942E403FE2500E09F871829125B4DC99908B518A1FF908C5CC0F512B78CEAD,1973,2,5,E7FE826B2AA9E60E82C60717FE8C80334E2734663E2D23B0913B70939A6CB7BF,37,0,201810,12000,81,1,201106
7425,201811,0294387C315307C696D5EC25D83DC513240E3C71EE856C8C76D67EBE78B70259,1981,2,5,F19577E6869405FA5A9A9C6891B35612AE5EFB266B3BE3A987236435C41969A5,37,0,201809,2800,81,1,200108
7426,201811,0294B26F98EDC7B476A70DEABA936E30D982E1C01BC48C1C67B3D931F2023D0C,1949,2,3,FB61569B9508A27636EA1B6FDC840B0527453827097FC1F43A078263F2F34ED5,31,100,201802,8500,81,1,201212
7427,201811,0294B26F98EDC7B476A70DEABA936E30D982E1C01BC48C1C67B3D931F2023D0C,1949,2,3,FB61569B9508A27636EA1B6FDC840B0527453827097FC1F43A078263F2F34ED5,31,200,201807,800,81,1,201212
7428,201811,0294B26F98EDC7B476A70DEABA936E30D982E1C01BC48C1C67B3D931F2023D0C,1949,2,3,FB61569B9508A27636EA1B6FDC840B0527453827097FC1F43A078263F2F34ED5,41,0,201808,420,81,1,201212
7429,201811,0295296EF5916747202A49E44495E23A4A481984EA54188D85B65216A3AE4D41,1974,1,1,697232835FC5088EEC80EA3A7C2E7C451AC9C75E7D76CD119A926AB7CD7969AC,31,200,201803,1800,81,1,201401
7430,201811,0295296EF5916747202A49E44495E23A4A481984EA54188D85B65216A3AE4D41,1974,1,1,697232835FC5088EEC80EA3A7C2E7C451AC9C75E7D76CD119A926AB7CD7969AC,31,220,201308,350000,81,1,201401
7431,201811,0295595182237C0257066EE8D0BB2E1E7B41F6ACC263BD313A0D38CEAE7E8266,1962,1,5,B1A0663DC412E4ED1A5C288F53DF39BF9FE942CD974EB0BDABF5338D571DF9FB,41,0,201805,2700,81,1,201007
7432,201811,029595FDC511F21CB6399CDBC0DCABC169B009755ACF23380FD5D762395132E6,1995,1,1,4611518E7520E10DD55DE50C03A2D17B0FAE8E176B7151B25D047A5D1C1E4890,37,0,201804,5200,81,1,199601
7433,201811,0295A537FF1C2049E0D64E2999452D9C1C65AD8646E2AE2AAB3A1154599F1FBF,1963,1,5,400B6191662585736E399AD01427B15F4BA84AD0BE492F444526761AE8262B2C,37,0,201701,8000,81,1,200903
7434,201811,0295A537FF1C2049E0D64E2999452D9C1C65AD8646E2AE2AAB3A1154599F1FBF,1963,1,5,400B6191662585736E399AD01427B15F4BA84AD0BE492F444526761AE8262B2C,41,0,201810,1900,81,1,200903
7435,201811,0295A7AD29455909F9EB8D194BDD7F866ED9DEC088C6298D2D1751B61A9A044B,1956,1,1,B40044EEA826807AE1EA197CAD0A8D36A7269B16A43C356D9506058EC8B2F243,41,0,201811,500,81,1,200106
7436,201811,0295A7AD29455909F9EB8D194BDD7F866ED9DEC088C6298D2D1751B61A9A044B,1956,1,1,B40044EEA826807AE1EA197CAD0A8D36A7269B16A43C356D9506058EC8B2F243,31,100,201412,6400,81,1,200106
7437,201811,0295D918C1AE9AB4E5EA831A07C15EA8FB87B55145F7EC72EE2D69A239E81C7B,1952,2,5,9EB187DF86BF057D85AAC99BBEB1E279B1A3E9792ECA3E2C64DF83F731D3ABA6,37,0,201704,2700,81,1,200104
7438,201811,0295D9205343784F49FB8882FF15D72634DB4E551FC9211DBEC308FF43B99F98,1967,2,5,48A16681F3392C6183CB6D743824FB032A5AD65AA1223653C9BF125B99A501E7,41,0,201811,1700,81,1,200101
7439,201811,0296A255BB4FAC3BC77CE66504624B43EA52D59EFD7179C60DB8AB17C63BDB84,1982,2,5,ED16B8D86BE0614EE6DFE064195B1723D0D6D6FF420DC2CD8A63DC714B19EA3D,41,0,201809,150,81,1,200712
7440,201811,0296A63569CBDE2EE7CBB307B1E5C9D76B399D197A9117EC6892AB7FF163EB24,1966,2,5,598D3895444A8A5B737600414601CB599890F9EE0939B04E0B85AD4013924948,41,0,201807,2600,81,2,201806
7441,201811,0296A63569CBDE2EE7CBB307B1E5C9D76B399D197A9117EC6892AB7FF163EB24,1966,2,5,598D3895444A8A5B737600414601CB599890F9EE0939B04E0B85AD4013924948,41,0,201807,2600,81,1,201601
7442,201811,0296A63569CBDE2EE7CBB307B1E5C9D76B399D197A9117EC6892AB7FF163EB24,1966,2,5,AFEAF7443A497AB585A2F1D382E084DD40E5456FC1FE6D2D0A991D3C77059BD7,41,0,201805,1000,81,1,200706
7443,201811,0296A63569CBDE2EE7CBB307B1E5C9D76B399D197A9117EC6892AB7FF163EB24,1966,2,5,AFEAF7443A497AB585A2F1D382E084DD40E5456FC1FE6D2D0A991D3C77059BD7,41,0,201811,1000,81,1,200706
7444,201811,0296A63569CBDE2EE7CBB307B1E5C9D76B399D197A9117EC6892AB7FF163EB24,1966,2,5,AFEAF7443A497AB585A2F1D382E084DD40E5456FC1FE6D2D0A991D3C77059BD7,37,0,201612,6500,81,1,200706
7445,201811,0296A63569CBDE2EE7CBB307B1E5C9D76B399D197A9117EC6892AB7FF163EB24,1966,2,5,AFEAF7443A497AB585A2F1D382E084DD40E5456FC1FE6D2D0A991D3C77059BD7,37,0,201704,1700,81,1,200706
7446,201811,0297055B627480DA69421C33CA20DE27B50B6486DCADAA5FF935DFC1AD934DC7,1938,2,5,1AF25448F3AD3E3BE4556518B9AB83C17E91E5FC653237FBE97077291F2CBCC1,41,0,201811,400,81,1,201206
7447,201811,0297055B627480DA69421C33CA20DE27B50B6486DCADAA5FF935DFC1AD934DC7,1938,2,5,1AF25448F3AD3E3BE4556518B9AB83C17E91E5FC653237FBE97077291F2CBCC1,37,0,201707,4800,81,1,201206
7448,201811,0297055B627480DA69421C33CA20DE27B50B6486DCADAA5FF935DFC1AD934DC7,1938,2,5,1AF25448F3AD3E3BE4556518B9AB83C17E91E5FC653237FBE97077291F2CBCC1,41,0,201811,30,81,1,201206
7449,201811,0297055B627480DA69421C33CA20DE27B50B6486DCADAA5FF935DFC1AD934DC7,1938,2,5,1AF25448F3AD3E3BE4556518B9AB83C17E91E5FC653237FBE97077291F2CBCC1,37,0,201801,500,81,1,201206
7450,201811,029725DB9A891C7888DADF41DB61A306BBEFB68A4815F96353EFD98C1C97FEF0,1992,1,5,A9FA6AD13DE535F09FB2E88308DF22F349E6144EA02EE7F5B1F2E5C56383AAC0,37,0,201807,5500,81,1,201206
7451,201811,02977CDB59E8E82B83C78C14DEAD05052C8A038340411B01F70B84586A3B3FA4,1994,1,5,09015A14BA6F47D5DD5A34962F5045349099FC5D35E44F2F77F0F4684BE7DCFC,41,0,201810,2500,81,1,201606
7452,201811,02977CDB59E8E82B83C78C14DEAD05052C8A038340411B01F70B84586A3B3FA4,1994,1,5,09015A14BA6F47D5DD5A34962F5045349099FC5D35E44F2F77F0F4684BE7DCFC,41,0,201807,100,81,1,201606
7453,201811,02977CDB59E8E82B83C78C14DEAD05052C8A038340411B01F70B84586A3B3FA4,1994,1,5,9E8F38F593032A58C84BBB3ACDD551EAB226638FCC54807988E0103340EC0728,41,0,201805,3400,81,1,201706
